oem,model,rssi correction (android rssi + rssi correction = iphone rssi),tx (as iphone would report for same power),has direct measurement
Samsung,SM-T520,-3,-24,no
Samsung,SM-T520CC,-3,-24,no
Samsung,SM-T525,-3,-24,no
Samsung,SM-T530,-3,-24,no
Samsung,SM-T530NN,-3,-24,no
Samsung,SM-T530NU,-3,-24,no
Samsung,SM-T530X,-3,-24,no
Samsung,SM-T531,-3,-24,no
Samsung,SM-T533,-3,-24,no
Samsung,SM-T535,-3,-24,no
Samsung,SM-T536,-3,-24,no
Samsung,SM-T537R4,-3,-24,no
Samsung,SM-T537V,-3,-24,no
Samsung,SM-T540,-3,-24,no
Samsung,SM-T545,-3,-24,no
Samsung,SM-T547,-3,-24,no
Samsung,SM-T547U,-3,-24,no
Samsung,SM-T550,-3,-24,no
Samsung,SM-T550X,-3,-24,no
Samsung,SM-T555,-3,-24,no
Samsung,SM-T555C,-3,-24,no
Samsung,SM-T560,-3,-24,no
Samsung,SM-T560NU,-3,-24,no
Samsung,SM-T561,-3,-24,no
Samsung,SM-T561M,-3,-24,no
Samsung,SM-T561Y,-3,-24,no
Samsung,SM-T562,-3,-24,no
Samsung,SM-T567V,-3,-24,no
Samsung,SM-T580,-15,-22,yes
Samsung,SM-T580X,-3,-24,no
Samsung,SM-T583,-3,-24,no
Samsung,SM-T585,-15,-22,no
Samsung,SM-T585C,-15,-22,no
Samsung,SM-T585M,-3,-24,no
Samsung,SM-T585N0,-15,-22,no
Samsung,SM-T587,-3,-24,no
Samsung,SM-T587P,-3,-24,no
Samsung,SM-T597P,-3,-24,no
Samsung,SM-T597V,-3,-24,no
Samsung,SM-T597W,-3,-24,no
Samsung,SM-T670,-3,-24,no
Samsung,SM-T677,-3,-24,no
Samsung,SM-T677NK,-3,-24,no
Samsung,SM-T677NL,-3,-24,no
Samsung,SM-T677V,-3,-24,no
Samsung,SM-T700,-3,-24,no
Samsung,SM-T705,-3,-24,no
Samsung,SM-T705C,-3,-24,no
Samsung,SM-T705M,-3,-24,no
Samsung,SM-T705W,-3,-24,no
Samsung,SM-T705Y,-3,-24,no
Samsung,SM-T707V,-3,-24,no
Samsung,SM-T710,-3,-24,no
Samsung,SM-T710X,-3,-24,no
Samsung,SM-T713,-3,-24,no
Samsung,SM-T715,-3,-24,no
Samsung,SM-T715C,-3,-24,no
Samsung,SM-T715N0,-3,-24,no
Samsung,SM-T715Y,-3,-24,no
Samsung,SM-T719,-3,-24,no
Samsung,SM-T719C,-3,-24,no
Samsung,SM-T719Y,-3,-24,no
Samsung,SM-T720,-3,-24,no
Samsung,SM-T725,-3,-24,no
Samsung,SM-T725C,-3,-24,no
Samsung,SM-T725N,-3,-24,no
Samsung,SM-T727,-3,-24,no
Samsung,SM-T727A,-3,-24,no
Samsung,SM-T727R4,-3,-24,no
Samsung,SM-T727U,-3,-24,no
Samsung,SM-T727V,-3,-24,no
Samsung,SM-T800,-3,-24,no
Samsung,SM-T800X,-3,-24,no
Samsung,SM-T805,-3,-24,no
Samsung,SM-T805C,-3,-24,no
Samsung,SM-T805K,-3,-24,no
Samsung,SM-T805L,-3,-24,no
Samsung,SM-T805M,-3,-24,no
Samsung,SM-T805S,-3,-24,no
Samsung,SM-T805W,-3,-24,no
Samsung,SM-T805Y,-3,-24,no
Samsung,SM-T807,-3,-24,no
Samsung,SM-T807P,-3,-24,no
Samsung,SM-T807R4,-3,-24,no
Samsung,SM-T807T,-3,-24,no
Samsung,SM-T807V,-3,-24,no
Samsung,SM-T810,-3,-24,no
Samsung,SM-T810X,-3,-24,no
Samsung,SM-T813,-3,-24,no
Samsung,SM-T815,-3,-24,no
Samsung,SM-T815C,-3,-24,no
Samsung,SM-T815N0,-3,-24,no
Samsung,SM-T815Y,-3,-24,no
Samsung,SM-T817,-3,-24,no
Samsung,SM-T817P,-3,-24,no
Samsung,SM-T817R4,-3,-24,no
Samsung,SM-T817T,-3,-24,no
Samsung,SM-T817V,-3,-24,no
Samsung,SM-T817W,-3,-24,no
Samsung,SM-T818,-3,-24,no
Samsung,SM-T818T,-3,-24,no
Samsung,SM-T818V,-3,-24,no
Samsung,SM-T818W,-3,-24,no
Samsung,SM-T819,-3,-24,no
Samsung,SM-T819C,-3,-24,no
Samsung,SM-T819Y,-3,-24,no
Samsung,SM-T820,-21,-22,yes
Samsung,SM-T820X,-13,-20,no
Samsung,SM-T825,-3,-24,no
Samsung,SM-T825C,-3,-24,no
Samsung,SM-T825N0,-13,-20,no
Samsung,SM-T825X,-13,-20,no
Samsung,SM-T825Y,-3,-24,no
Samsung,SM-T827,-13,-20,no
Samsung,SM-T827R4,-13,-20,no
Samsung,SM-T827V,-6,-18,yes
Samsung,SM-T830,-2,-21,no
Samsung,SM-T835,-2,-21,no
Samsung,SM-T835C,-2,-21,no
Samsung,SM-T835N,-2,-21,no
Samsung,SM-T837,-2,-21,no
Samsung,SM-T837A,-2,-21,no
Samsung,SM-T837P,-2,-21,no
Samsung,SM-T837R4,-2,-21,no
Samsung,SM-T837T,-2,-21,no
Samsung,SM-T837V,-2,-21,yes
Samsung,SM-T860,-3,-24,no
Samsung,SM-T865,-3,-24,no
Samsung,SM-T866N,-3,-24,no
Samsung,SM-T867,-3,-24,no
Samsung,SM-T867R4,-3,-24,no
Samsung,SM-T867U,-3,-24,no
Samsung,SM-T867V,-3,-24,no
Samsung,SM-T900,-3,-24,no
Samsung,SM-T900X,-3,-24,no
Samsung,SM-T905,-3,-24,no
Samsung,SM-T927A,-3,-24,no
Samsung,SM-W2014,-3,-24,no
Samsung,SM-W2015,-3,-24,no
Samsung,SM-W2016,-3,-24,no
Samsung,SM-W2017,-3,-24,no
Samsung,SM-W2018,-3,-24,no
Samsung,SM-W2018X,-3,-24,no
Samsung,SM-W2020,-3,-24,no
Samsung,SMT-E5015,-3,-24,no
Samsung,SMT-i9100,-3,-24,no
Samsung,SPH-D600,-3,-24,no
Samsung,SPH-D700,-3,-24,no
Samsung,SPH-D710,-3,-24,no
Samsung,SPH-D710BST,-3,-24,no
Samsung,SPH-D710VMUB,-3,-24,no
Samsung,SPH-L300,-3,-24,no
Samsung,SPH-L500,-3,-24,no
Samsung,SPH-L520,-3,-24,no
Samsung,SPH-L600,-3,-24,no
Samsung,SPH-L710,-3,-24,no
Samsung,SPH-L710T,-3,-24,no
Samsung,SPH-L720,-3,-24,no
Samsung,SPH-L720T,-3,-24,no
Samsung,SPH-L900,-3,-24,no
Samsung,SPH-M580,-3,-24,no
Samsung,SPH-M580BST,-3,-24,no
Samsung,SPH-M820-BST,-3,-24,no
Samsung,SPH-M830,-3,-24,no
Samsung,SPH-M840,-3,-24,no
Samsung,SPH-M900,-3,-24,no
Samsung,SPH-M910,-3,-24,no
Samsung,SPH-M920,-3,-24,no
Samsung,SPH-M930,-3,-24,no
Samsung,SPH-M930BST,-3,-24,no
Samsung,SPH-M950,-3,-24,no
Samsung,SPH-P100,-3,-24,no
Samsung,SPH-P500,-3,-24,no
Samsung,SPH-P600,-3,-24,no
Samsung,Samsung Chromebook 3,-3,-24,no
Samsung,Samsung Chromebook Plus,-3,-24,no
Samsung,Samsung Chromebook Plus (V2),-3,-24,no
Samsung,Samsung Chromebook Pro,-3,-24,no
Samsung,YP-G1,-3,-24,no
Samsung,YP-G50,-3,-24,no
Samsung,YP-G70,-3,-24,no
Samsung,YP-GB1,-3,-24,no
Samsung,YP-GB70,-3,-24,no
Samsung,YP-GB70D,-3,-24,no
Samsung,YP-GH1,-3,-24,no
Samsung,YP-GI1,-3,-24,no
Samsung,YP-GI2,-3,-24,no
Samsung,YP-GP1,-3,-24,no
Samsung,YP-GS1,-3,-24,no
Samsung,archer,-3,-24,no
Samsung,caroline,-3,-24,no
Samsung,gprimelteacg,-3,-24,no
Samsung,gta2xllte,-3,-24,no
Samsung,gta2xlltechn,-3,-24,no
Samsung,gta2xlltekx,-3,-24,no
Samsung,gta2xlwifi,-3,-24,no
Samsung,gta2xlwifichn,-3,-24,no
Samsung,gta3xl,-3,-24,no
Samsung,gta4s,-3,-24,no
Samsung,gto,-3,-24,no
Samsung,gtowifi,-3,-24,no
Samsung,kevin,-3,-24,no
Samsung,nautilus,-3,-24,no
Samsung,samsung-printer-tablet,-3,-24,no
Sharp,2T-C32ACTA,-4,-26,no
Sharp,"2T-C40AE1T""",-4,-26,no
Sharp,LCD-40MX3000A,-4,-26,no
Sharp,"LCD-40X418H3A""",-4,-26,no
Sharp,"LCD-45X418H3A""",-4,-26,no
Sharp,XLED-xxMY5200A,-4,-26,no
Sharp,2T-C12AF,-4,-26,no
Sharp,2T-C12AP,-4,-26,no
Sharp,2T-C16AP,-4,-26,no
Sharp,304SH,-4,-26,no
Sharp,305SH,-4,-26,no
Sharp,306SH,-4,-26,no
Sharp,401SH,-4,-26,no
Sharp,402SH,-4,-26,no
Sharp,403SH,-4,-26,no
Sharp,404SH,-4,-26,no
Sharp,4T-C60ASAA,-4,-26,no
Sharp,502SH,-4,-26,no
Sharp,503SH,-4,-26,no
Sharp,506SH,-4,-26,no
Sharp,507SH,-4,-26,no
Sharp,509SH,-4,-26,no
Sharp,603SH,-4,-26,no
Sharp,605SH,-4,-26,no
Sharp,606SH,-4,-26,no
Sharp,701SH,-4,-26,no
Sharp,702SH,-4,-26,no
Sharp,704SH,-4,-26,no
Sharp,706SH,-4,-26,no
Sharp,801SH,-4,-26,no
Sharp,803SH,-4,-26,no
Sharp,808SH,-4,-26,no
Sharp,901SH,-4,-26,no
Sharp,906SH,-4,-26,no
Sharp,907SH,-4,-26,no
Sharp,908SH,-4,-26,no
Sharp,A01SH,-4,-26,no
Sharp,AN-NP40,-4,-26,no
Sharp,AQUOS-4KTVJ17,-4,-26,no
Sharp,AQUOS-4KTVT17,-4,-26,no
Sharp,AQUOS-4KTVX17,-4,-26,no
Sharp,AQUOS-8KTVJ19,-4,-26,no
Sharp,AQUOS-8KTVJ20,-4,-26,no
Sharp,AQUOS-TVJ19,-4,-26,no
Sharp,AQUOS-TVJ19B,-4,-26,no
Sharp,AQUOS-TVJ20B,-4,-26,no
Sharp,AQUOS-TVT18,-4,-26,no
Sharp,AQUOS-TVU19A,-4,-26,no
Sharp,AQUOS-TVX18,-4,-26,no
Sharp,AQUOS-TVX19A,-4,-26,no
Sharp,AQUOS-TVX19B,-4,-26,no
Sharp,AQUOS-TVX19C,-4,-26,no
Sharp,AQUOS-TVX19D,-4,-26,no
Sharp,AQUOS_TVE19A,-4,-26,no
Sharp,DM-01H,-4,-26,no
Sharp,DM-01J,-4,-26,no
Sharp,DM009SH,-4,-26,no
Sharp,DM010SH,-4,-26,no
Sharp,DM011SH,-4,-26,no
Sharp,DM012SH,-4,-26,no
Sharp,DM013SH,-4,-26,no
Sharp,DM014SH,-4,-26,no
Sharp,DM016SH,-4,-26,no
Sharp,EB-A71GJ,-4,-26,no
Sharp,EB-L76G-B,-4,-26,no
Sharp,EB-W51GJ,-4,-26,no
Sharp,EB-WX1GJ,-4,-26,no
Sharp,FS8001,-4,-26,no
Sharp,FS8002,-4,-26,no
Sharp,FS8008,-4,-26,no
Sharp,FS8009,-4,-26,no
Sharp,FS8010,-4,-26,no
Sharp,FS8014,-4,-26,no
Sharp,FS8015,-4,-26,no
Sharp,FS8016,-4,-26,no
Sharp,FS8018,-4,-26,no
Sharp,FS8025,-4,-26,no
Sharp,FS8026,-4,-26,no
Sharp,FS8028,-4,-26,no
Sharp,FS8032,-4,-26,no
Sharp,HCTT1,-4,-26,no
Sharp,IF9003,-4,-26,no
Sharp,IF9007,-4,-26,no
Sharp,IF9009,-4,-26,no
Sharp,INFOBAR A01,-4,-26,no
Sharp,INFOBAR C01,-4,-26,no
Sharp,IS01,-4,-26,no
Sharp,IS03,-4,-26,no
Sharp,IS05,-4,-26,no
Sharp,IS11SH,-4,-26,no
Sharp,IS12SH,-4,-26,no
Sharp,IS13SH,-4,-26,no
Sharp,IS14SH,-4,-26,no
Sharp,IS15SH,-4,-26,no
Sharp,IS17SH,-4,-26,no
Sharp,ISW16SH,-4,-26,no
Sharp,LC-42LE860H,-4,-26,no
Sharp,LC-42LE860M,-4,-26,no
Sharp,LC-50LE860H,-4,-26,no
Sharp,LC-50LE860M,-4,-26,no
Sharp,LC-50UE1H,-4,-26,no
Sharp,LC-50UE1M,-4,-26,no
Sharp,LC-55LE860H,-4,-26,no
Sharp,LC-55LE860M,-4,-26,no
Sharp,LC-58UE1H,-4,-26,no
Sharp,LC-58UE1M,-4,-26,no
Sharp,LC-A11A,-4,-26,no
Sharp,LC-A1H,-4,-26,no
Sharp,LC-LE580T,-4,-26,no
Sharp,LC-LE580X,-4,-26,no
Sharp,LC-LX565H,-4,-26,no
Sharp,LC-S3H-01,-4,-26,no
Sharp,LC-U35T,-4,-26,no
Sharp,LC-UE630X,-4,-26,no
Sharp,LC-Ux30US,-4,-26,no
Sharp,LC-XU35T,-4,-26,no
Sharp,LC-XU930X_830X,-4,-26,no
Sharp,LC-xxBEL6T,-4,-26,no
Sharp,LC-xxBEL8H-C,-4,-26,no
Sharp,LC-xxBEL9H,-4,-26,no
Sharp,LC-xxCAE5H,-4,-26,no
Sharp,LC-xxLE570X,-4,-26,no
Sharp,"LC-xxUD50H""",-4,-26,no
Sharp,LCD-45FOC518H1A,-4,-26,no
Sharp,LCD-60FOC518H1A,-4,-26,no
Sharp,LCD-LX460A,-4,-26,no
Sharp,LCD-LX560A,-4,-26,no
Sharp,LCD-LX565A,-4,-26,no
Sharp,LCD-LX565A-B,-4,-26,no
Sharp,LCD-S3A-01,-4,-26,no
Sharp,LCD-UF30A,-4,-26,no
Sharp,LCD-V3A,-4,-26,no
Sharp,LCD-xxBEL6A,-4,-26,no
Sharp,LCD-xxBEL7A-C,-4,-26,no
Sharp,LCD-xxBEL7A-D,-4,-26,no
Sharp,LCD-xxBEL8A,-4,-26,no
Sharp,LCD-xxBEL8A-B,-4,-26,no
Sharp,LCD-xxCAE5A,-4,-26,no
Sharp,LCD-xxCAE5A-C,-4,-26,no
Sharp,LCD-xxCAE5A-D,-4,-26,no
Sharp,LCD-xxDEM6A,-4,-26,no
Sharp,LCD-xxDEM6A-B,-4,-26,no
Sharp,LCD-xxDEM7A,-4,-26,no
Sharp,LCD-xxDEM8A,-4,-26,no
Sharp,LCD-xxGAE9A,-4,-26,no
Sharp,LCD_40FOC465A,-4,-26,no
Sharp,LCD_40FOC468A,-4,-26,no
Sharp,LCD_45FOC3000A,-4,-26,no
Sharp,LCD_45FOC46A,-4,-26,no
Sharp,LCD_50FOC4000A,-4,-26,no
Sharp,LCD_50FOCAG1T,-4,-26,no
Sharp,LCD_50SUFOC480A,-4,-26,no
Sharp,LCD_50SUMTCCA_XA,-4,-26,no
Sharp,LCD_50UFOCZQ48A,-4,-26,no
Sharp,LCD_FOC36A,-4,-26,no
Sharp,LCD_xxFFOCZQ48A,-4,-26,no
Sharp,LCD_xxFOC580A1,-4,-26,no
Sharp,LCD_xxFOC580A2,-4,-26,no
Sharp,LCD_xxSFFOC470A,-4,-26,no
Sharp,LCD_xxSFFOC475A,-4,-26,no
Sharp,LCD_xxSFFOC480A,-4,-26,no
Sharp,LCD_xxSFFOCBC_H,-4,-26,no
Sharp,LCD_xxSFFOCCA_C,-4,-26,no
Sharp,LCD_xxSUFOC470A,-4,-26,no
Sharp,LCD_xxSUFOC471A,-4,-26,no
Sharp,LCD_xxSUFOC475A,-4,-26,no
Sharp,LCD_xxSUFOC480A,-4,-26,no
Sharp,LCD_xxSUFOC5A,-4,-26,no
Sharp,LCD_xxSUFOC6A,-4,-26,no
Sharp,LCD_xxUFOCZQ48A,-4,-26,no
Sharp,LC_45FOC460T,-4,-26,no
Sharp,LC_50FOC45H,-4,-26,no
Sharp,Lcd_60sufoc485a,-4,-26,no
Sharp,P1X,-4,-26,no
Sharp,PN-ZC02,-4,-26,no
Sharp,PN_B_series,-4,-26,no
Sharp,PN_M_series,-4,-26,no
Sharp,RW107,-4,-26,no
Sharp,RZ-E302,-4,-26,no
Sharp,S1,-4,-26,no
Sharp,S3-SH,-4,-26,no
Sharp,S5-SH,-4,-26,no
Sharp,S7-SH,-4,-26,no
Sharp,SBM003SH,-4,-26,no
Sharp,SBM005SH,-4,-26,no
Sharp,SBM006SH,-4,-26,no
Sharp,SBM007SH,-4,-26,no
Sharp,SBM007SHJ,-4,-26,no
Sharp,SBM007SHK,-4,-26,no
Sharp,SBM009SH,-4,-26,no
Sharp,SBM009SHY,-4,-26,no
Sharp,SBM101SH,-4,-26,no
Sharp,SBM102SH,-4,-26,no
Sharp,SBM102SH2,-4,-26,no
Sharp,SBM103SH,-4,-26,no
Sharp,SBM104SH,-4,-26,no
Sharp,SBM106SH,-4,-26,no
Sharp,SBM107SH,-4,-26,no
Sharp,SBM107SHB,-4,-26,no
Sharp,SBM200SH,-4,-26,no
Sharp,SBM203SH,-4,-26,no
Sharp,SBM204SH,-4,-26,no
Sharp,SBM205SH,-4,-26,no
Sharp,SBM206SH,-4,-26,no
Sharp,SBM302SH,-4,-26,no
Sharp,SBM303SH,-4,-26,no
Sharp,SC-S01,-4,-26,no
Sharp,SH-01D,-4,-26,no
Sharp,SH-01E,-4,-26,no
Sharp,SH-01EVW,-4,-26,no
Sharp,SH-01F,-4,-26,no
Sharp,SH-01FDQ,-4,-26,no
Sharp,SH-01G,-4,-26,no
Sharp,SH-01H,-4,-26,no
Sharp,SH-01K,-4,-26,no
Sharp,SH-01L,-4,-26,no
Sharp,SH-01M,-4,-26,no
Sharp,SH-02D,-4,-26,no
Sharp,SH-02E,-4,-26,no
Sharp,SH-02F,-4,-26,no
Sharp,SH-02G,-4,-26,no
Sharp,SH-02H,-4,-26,no
Sharp,SH-02J,-4,-26,no
Sharp,SH-02L,-4,-26,no
Sharp,SH-02M,-4,-26,no
Sharp,SH-03C,-4,-26,no
Sharp,SH-03F,-4,-26,no
Sharp,SH-03G,-4,-26,no
Sharp,SH-03H,-4,-26,no
Sharp,SH-03J,-4,-26,no
Sharp,SH-03K,-4,-26,yes
Sharp,SH-04D,-4,-26,no
Sharp,SH-04E,-4,-26,no
Sharp,SH-04F,-4,-26,no
Sharp,SH-04G,-4,-26,no
Sharp,SH-04H,-4,-26,no
Sharp,SH-04L,-4,-26,no
Sharp,SH-05E,-4,-26,no
Sharp,SH-05F,-4,-26,no
Sharp,SH-05G,-4,-26,no
Sharp,SH-06D,-4,-26,no
Sharp,SH-06DNERV,-4,-26,no
Sharp,SH-06E,-4,-26,no
Sharp,SH-06F,-4,-26,no
Sharp,SH-06G,-4,-26,no
Sharp,SH-07D,-4,-26,no
Sharp,SH-07E,-4,-26,no
Sharp,SH-08E,-4,-26,no
Sharp,SH-09D,-4,-26,no
Sharp,SH-10B,-4,-26,no
Sharp,SH-10D,-4,-26,no
Sharp,SH-12C,-4,-26,no
Sharp,SH-13C,-4,-26,no
Sharp,SH-51A,-4,-26,no
Sharp,SH-A01,-4,-26,no
Sharp,SH-C02,-4,-26,no
Sharp,SH-D01,-4,-26,no
Sharp,SH-H01,-4,-26,no
Sharp,SH-L02,-4,-26,no
Sharp,SH-M01,-4,-26,no
Sharp,SH-M02,-4,-26,no
Sharp,SH-M02-EVA20,-4,-26,no
Sharp,SH-M03,-4,-26,no
Sharp,SH-M04,-4,-26,no
Sharp,SH-M05,-4,-26,no
Sharp,SH-M06,-4,-26,no
Sharp,SH-M07,-4,-26,no
Sharp,SH-M08,-4,-26,no
Sharp,SH-M09,-4,-26,no
Sharp,SH-M10,-4,-26,no
Sharp,SH-M11,-4,-26,no
Sharp,SH-M12,-4,-26,no
Sharp,SH-M13,-4,-26,no
Sharp,SH-R10A,-4,-26,no
Sharp,SH-RM02,-4,-26,no
Sharp,SH-RM11,-4,-26,no
Sharp,SH-RM12,-4,-26,no
Sharp,SH-Z01,-4,-26,no
Sharp,SH-Z10,-4,-26,no
Sharp,SH-Z10A,-4,-26,no
Sharp,SH-Z20,-4,-26,no
Sharp,SH7218T,-4,-26,no
Sharp,SH80F,-4,-26,no
Sharp,SH8118U,-4,-26,no
Sharp,SH8128U,-4,-26,no
Sharp,SH8188U,-4,-26,no
Sharp,SH825Wi,-4,-26,no
Sharp,SH8268U,-4,-26,no
Sharp,SH8288U,-4,-26,no
Sharp,SH8298U,-4,-26,no
Sharp,SH90B,-4,-26,no
Sharp,SHARP-ADS1,-4,-26,no
Sharp,SHF31,-4,-26,no
Sharp,SHF32,-4,-26,no
Sharp,SHF33,-4,-26,no
Sharp,SHG01,-4,-26,no
Sharp,SHL21,-4,-26,no
Sharp,SHL22,-4,-26,no
Sharp,SHL23,-4,-26,no
Sharp,SHL24,-4,-26,no
Sharp,SHL25,-4,-26,no
Sharp,SHT21,-4,-26,no
Sharp,SHT22,-4,-26,no
Sharp,SHV31,-4,-26,no
Sharp,SHV32,-4,-26,no
Sharp,SHV33,-4,-26,no
Sharp,SHV34,-4,-26,no
Sharp,SHV35,-4,-26,no
Sharp,SHV36,-4,-26,no
Sharp,SHV37,-4,-26,no
Sharp,SHV37_u,-4,-26,no
Sharp,SHV38,-4,-26,no
Sharp,SHV39,-4,-26,no
Sharp,SHV40,-4,-26,no
Sharp,SHV40_u,-4,-26,no
Sharp,SHV41,-4,-26,no
Sharp,SHV42,-4,-26,no
Sharp,SHV43,-4,-26,no
Sharp,SHV43-u,-4,-26,no
Sharp,SHV44,-4,-26,no
Sharp,SHV45,-4,-26,no
Sharp,SHV45-u,-4,-26,no
Sharp,SHV46,-4,-26,no
Sharp,SHV47,-4,-26,no
Sharp,SR01MW,-4,-26,no
Sharp,SR02MW,-4,-26,no
Sharp,SRX002,-4,-26,no
Sharp,SW001SH,-4,-26,no
Sharp,TVX19B,-4,-26,no
Sharp,WX04SH,-4,-26,no
Sharp,WX05SH,-4,-26,no
Sharp,X1,-4,-26,no
Sharp,X4-SH,-4,-26,no
Sharp,lc_xxdem6h,-4,-26,no
Sharp,lc_xxeos5h,-4,-26,no
Sharp,lcd_xxdem9a,-4,-26,no
Sharp,lcd_xxdemxa,-4,-26,no
Sharp,lcd_xxeos5a,-4,-26,no
Sharp,tcsu2uj,-4,-26,no
Sony,401SO,-2,-30,no
Sony,402SO,-2,-30,no
Sony,501SO,-3,-18,no
Sony,502SO,-10,-32,no
Sony,601SO,-7,-34,no
Sony,602SO,-8,-33,yes
Sony,701SO,-3,-22,yes
Sony,702SO,-4,-30,no
Sony,801SO,6,-36,yes
Sony,802SO,-2,-30,no
Sony,901SO,-2,-30,no
Sony,902SO,-2,-30,no
Sony,BRAVIA 2015,-2,-30,no
Sony,BRAVIA 2K GB ATV3,-2,-30,no
Sony,BRAVIA 4K 2015,-2,-30,no
Sony,BRAVIA 4K GB,-2,-30,no
Sony,BRAVIA 4K GB ATV3,-2,-30,no
Sony,BRAVIA 4K UR1,-2,-30,no
Sony,BRAVIA 4K UR2,-2,-30,no
Sony,BRAVIA 4K UR3,-2,-30,no
Sony,BRAVIA VH1,-2,-30,no
Sony,BRAVIA VU1,-2,-30,no
Sony,C1504,-2,-30,no
Sony,C1505,-2,-30,no
Sony,C1604,-2,-30,no
Sony,C1605,-2,-30,no
Sony,C1904,-2,-30,no
Sony,C1905,-2,-30,no
Sony,C2004,-2,-30,no
Sony,C2005,-2,-30,no
Sony,C2104,-2,-30,no
Sony,C2105,-2,-30,no
Sony,C2304,-2,-30,no
Sony,C2305,-2,-30,no
Sony,C5302,-2,-30,no
Sony,C5303,-2,-30,no
Sony,C5306,-2,-30,no
Sony,C5502,-2,-30,no
Sony,C5503,-2,-30,no
Sony,C6502,-2,-30,no
Sony,C6503,-2,-30,no
Sony,C6506,-2,-30,no
Sony,C6602,-2,-30,no
Sony,C6603,-2,-30,no
Sony,C6606,-2,-30,no
Sony,C6616,-2,-30,no
Sony,C6802,-2,-30,no
Sony,C6806,-2,-30,no
Sony,C6806_GPe,-2,-30,no
Sony,C6833,-2,-30,no
Sony,C6843,-2,-30,no
Sony,C6902,-2,-30,no
Sony,C6903,-2,-30,no
Sony,C6906,-2,-30,no
Sony,C6916,-2,-30,no
Sony,C6943,-2,-30,no
Sony,D2004,-2,-30,no
Sony,D2005,-2,-30,no
Sony,D2104,-2,-30,no
Sony,D2105,-2,-30,no
Sony,D2114,-2,-30,no
Sony,D2202,-2,-30,no
Sony,D2203,-2,-30,no
Sony,D2206,-2,-30,no
Sony,D2212,-2,-30,no
Sony,D2243,-2,-30,no
Sony,D2302,-2,-30,no
Sony,D2303,-2,-30,no
Sony,D2305,-2,-30,no
Sony,D2306,-2,-30,no
Sony,D2403,-2,-30,no
Sony,D2406,-2,-30,no
Sony,D2502,-2,-30,no
Sony,D2533,-2,-30,no
Sony,D5102,-2,-30,no
Sony,D5103,-2,-30,no
Sony,D5106,-2,-30,no
Sony,D5303,-2,-30,no
Sony,D5306,-2,-30,no
Sony,D5316,-2,-30,no
Sony,D5316N,-2,-30,no
Sony,D5322,-2,-30,no
Sony,D5503,-2,-30,no
Sony,D5788,-2,-30,no
Sony,D5803,-2,-30,no
Sony,D5833,-2,-30,no
Sony,D6502,-2,-30,no
Sony,D6503,-2,-30,no
Sony,D6543,-2,-30,no
Sony,D6563,-2,-30,no
Sony,D6603,-2,-30,no
Sony,D6616,-2,-30,no
Sony,D6633,-2,-30,no
Sony,D6643,-2,-30,no
Sony,D6646,-2,-30,no
Sony,D6653,-2,-30,no
Sony,D6683,-2,-30,no
Sony,D6708,-2,-30,no
Sony,E2003,-2,-30,no
Sony,E2006,-2,-30,no
Sony,E2033,-2,-30,no
Sony,E2043,-2,-30,no
Sony,E2053,-2,-30,no
Sony,E2104,-2,-30,no
Sony,E2105,-2,-30,no
Sony,E2115,-2,-30,no
Sony,E2124,-2,-30,no
Sony,E2303,-2,-30,no
Sony,E2306,-2,-30,no
Sony,E2312,-2,-30,no
Sony,E2333,-2,-30,no
Sony,E2353,-2,-30,no
Sony,E2363,-2,-30,no
Sony,E5303,-2,-30,no
Sony,E5306,-2,-30,no
Sony,E5333,-2,-30,no
Sony,E5343,-2,-30,no
Sony,E5353,-2,-30,no
Sony,E5363,-2,-30,no
Sony,E5506,-2,-30,no
Sony,E5533,-2,-30,no
Sony,E5553,-2,-30,no
Sony,E5563,-2,-30,no
Sony,E5603,-2,-30,no
Sony,E5606,-2,-30,no
Sony,E5633,-2,-30,no
Sony,E5643,-2,-30,no
Sony,E5653,-2,-30,no
Sony,E5663,-2,-30,no
Sony,E5803,-2,-30,no
Sony,E5823,-2,-30,no
Sony,E6508,-2,-30,no
Sony,E6533,-2,-30,no
Sony,E6553,-2,-30,no
Sony,E6603,-3,-18,yes
Sony,E6633,-2,-20,yes
Sony,E6653,-3,-18,no
Sony,E6683,1,-19,yes
Sony,E6833,-2,-30,no
Sony,E6853,-2,-30,no
Sony,E6883,-2,-30,no
Sony,F3111,-2,-30,no
Sony,F3112,-2,-30,no
Sony,F3113,-2,-30,no
Sony,F3115,-2,-30,no
Sony,F3116,-2,-30,no
Sony,F3211,-2,-30,no
Sony,F3212,-2,-30,no
Sony,F3213,-2,-30,no
Sony,F3215,-2,-30,no
Sony,F3216,-2,-30,no
Sony,F3311,-2,-30,no
Sony,F3313,-2,-30,no
Sony,F5121,8,-46,yes
Sony,F5122,8,-46,no
Sony,F5321,-2,-30,no
Sony,F8131,-11,-33,yes
Sony,F8132,-10,-32,no
Sony,F8331,-12,-34,yes
Sony,F8332,-11,-31,yes
Sony,G1109,-2,-30,no
Sony,G1209,-2,-30,no
Sony,G2199,-2,-30,no
Sony,G2299,-2,-30,no
Sony,G3112,-5,-24,no
Sony,G3116,-5,-24,no
Sony,G3121,-5,-24,no
Sony,G3123,-5,-24,yes
Sony,G3125,-5,-24,no
Sony,G3212,3,-38,no
Sony,G3221,3,-38,no
Sony,G3223,3,-38,yes
